property_type,society,sector,price,price_per_sqft,area,bedRoom,bathroom,balcony,floorNum,agePossession,built_up_area,study room,servant room,pooja room,store room,others,furnishing_type,luxury_score
flat,rof ananda,sector 95,0.36,5658.0,636.0,2,2,2,10.0,New Property,764.218009478673,1,0,0,0,0,2,75
flat,breez global heights,sector 36,0.24,5825.0,412.0,1,1,1,8.0,New Property,488.1516587677725,0,0,0,0,0,0,57
flat,global height,sector 48,0.45,6338.0,710.0,2,2,2,6.0,Relatively New,841.2322274881517,0,0,0,0,0,1,49
flat,signature global the millennia,sector 37d,0.65,10906.0,596.0,2,2,3,0.0,New Property,1.9790441176470588,0,0,0,0,0,2,40
flat,m3m heights,sector 65,2.01,13500.0,1489.0,2,2,3,8.0,New Property,1.9790441176470588,1,0,0,0,0,2,44
flat,smart world gems,sector 89,1.0,9033.0,1107.0,2,2,2,1.0,Under Construction,1311.611374407583,1,0,0,0,0,2,38
flat,aashirwad residency,sector 5,0.9,11250.0,800.0,3,2,2,4.0,Moderately Old,947.8672985781991,0,0,0,0,1,2,29
flat,tulip monsella,sector 53,6.02,20816.0,2892.0,3,3,3,29.0,Under Construction,2892.0,0,0,0,0,0,2,0
flat,smart world gems,sector 89,0.9,8145.0,1105.0,2,2,2,1.0,New Property,1105.0,0,0,0,0,0,2,0
flat,whiteland  the aspen,sector 76,3.5,11917.0,2937.0,3,4,3,8.0,Under Construction,2937.0,0,0,0,0,0,2,0
flat,godrej air,sector 85,1.3,14541.0,894.0,2,2,3,30.0,Under Construction,1.9790441176470588,0,0,0,0,0,2,111
flat,pyramid urban homes 2,sector 86,0.5,9698.0,516.0,2,2,2,6.0,Old Property,610.8895853080568,0,0,0,0,0,2,15
flat,breez global hill view,sector 48,0.35,5319.0,658.0,2,2,2,18.0,New Property,658.0,0,0,0,0,0,2,15
flat,hcbs sports ville,sector 48,0.25,4166.0,600.0,1,1,1,12.0,Relatively New,600.0,0,0,0,0,0,2,37
flat,eden landmark,sector 1A IMT Manesar,0.5,3847.0,1300.0,2,2,0,7.0,Under Construction,1300.0,0,0,0,0,0,2,0
flat,pivotal devaan,sector 84,0.27,7964.0,339.0,1,1,1,13.0,Relatively New,1.9790441176470588,0,0,0,0,0,1,45
flat,cghs vidya enclave,sector 56,1.7,10967.0,1550.0,3,2,3,6.0,Old Property,1.9790441176470588,0,0,0,1,0,2,101
flat,smart world gems,sector 89,1.16,10500.0,1105.0,3,2,3,1.0,New Property,971.806167400881,1,0,0,0,0,2,49
flat,m3m woodshire,sector 107,1.01,7394.0,1366.0,2,2,3+,11.0,New Property,1200.0,0,0,0,0,1,2,74
flat,vasant apartment,sector 14,1.75,7608.0,2300.0,5,5,2,3.0,Old Property,2725.1184834123223,1,0,1,1,0,1,53
flat,signature global solera 2,sector 107,0.5,8928.0,560.0,2,2,2,13.0,New Property,663.5071090047394,0,0,0,0,0,2,8
flat,signature global park 4,sector 36 sohna,0.82,7585.0,1081.0,3,2,3,2.0,New Property,1280.8056872037914,0,0,0,0,0,2,24
flat,orris carnation residency,sector 85,1.1,6686.0,1645.0,3,4,3,6.0,Moderately Old,1.9790441176470588,0,1,0,0,0,1,65
flat,irwo westend towers,sector 47,0.65,12059.0,539.0,1,1,2,3.0,Old Property,638.6255924170616,0,0,0,0,0,2,56
flat,smart world orchard,sector 61,1.58,13739.0,1150.0,2,2,2,3.0,New Property,1362.5592417061612,1,0,0,0,0,2,15
flat,afnhb jalvayu vihar,sector 30,0.85,12859.0,661.0,2,2,1,2.0,Old Property,783.175355450237,0,0,0,0,1,0,49
flat,"godrej 101, sector 79",sector 79,1.25,9038.0,1383.0,2,2,3,1.0,Relatively New,1383.0,0,0,0,0,0,2,0
flat,signature global park 4,sector 36 sohna,0.72,6660.0,1081.0,3,2,3,3.0,Under Construction,952.4229074889868,0,0,0,0,0,2,0
flat,satya element one,sector 49,0.87,19333.0,450.0,1,1,1,2.0,Relatively New,533.175355450237,0,0,0,0,0,2,22
flat,godrej aria,sector 79,1.7,7426.0,2289.0,3,4,3+,6.0,New Property,1.9790441176470588,0,1,0,0,0,2,81
flat,tulip ivory,sector 70,2.35,9791.0,2400.0,4,4,3+,10.0,Moderately Old,2843.6018957345973,0,1,0,0,0,0,65
flat,breez global heights 88a,sector 88a,0.5,8375.0,597.0,3,2,2,2.0,Under Construction,707.345971563981,0,0,0,0,0,2,15
flat,godrej,sector 79,1.41,9000.0,1567.0,2,2,3,3.0,New Property,1862.5592417061612,1,0,0,0,0,2,104
flat,signature global city 92,sector 92,0.99,6622.0,1495.0,3,2,3,1.0,New Property,1771.3270142180095,0,0,0,0,1,2,37
flat,tulip violet,sector 69,3.25,10105.0,3216.0,4,5,3+,14.0,Relatively New,2833.480176211454,0,0,1,0,1,2,20
flat,birla navya,sector 63a,3.5,25925.925925925927,1350.0,3,3,3,1.0,Under Construction,1350.0,0,0,0,0,0,2,38
flat,parsvnath green ville,sector 48,2.5,12820.0,1950.0,4,5,3,1.0,Moderately Old,2310.4265402843603,0,0,0,0,1,0,49
flat,pyramid pride,sector 76,0.5,6578.0,760.0,2,2,1,8.0,Under Construction,900.4739336492892,0,0,0,0,0,2,76
flat,suposhaa smartworld orchard,sector 61,2.25,14525.0,1549.0,3,3,2,3.0,Under Construction,1835.308056872038,0,0,0,0,0,2,0
flat,mittal surya vihar,sector 21,1.4,5833.0,2400.0,5,4,2,2.0,Moderately Old,2114.5374449339206,0,0,0,0,0,2,0
flat,orris carnation residency,sector 85,0.9,6428.0,1400.0,3,3,2,12.0,Relatively New,1402.0,0,0,0,0,0,2,120
flat,trisara our homes 3,sector 48,0.36,5980.0,602.0,2,2,1,1.0,New Property,1.9790441176470588,0,0,0,0,0,2,45
flat,kendriya vihar,sector 56,0.65,8609.0,755.0,1,1,1,0.0,Moderately Old,894.5497630331754,0,0,0,0,0,2,143
flat,godrej aria,sector 79,1.3,8843.0,1470.0,2,2,2,7.0,Relatively New,1295.1541850220265,1,0,0,0,0,0,116
flat,ansal heights 86,sector 86,0.67,5100.0,1314.0,2,2,1,10.0,Relatively New,1198.2378854625551,0,0,0,0,0,2,115
flat,breez global heights,sector 48,0.25,7002.0,357.0,1,1,1,1.0,Relatively New,1.9790441176470588,0,0,0,0,0,2,57
flat,kendriya vihar,sector 56,0.58,9586.0,605.0,1,1,1,1.0,Old Property,716.8246445497631,0,0,0,0,0,2,77
flat,om apartment dayanand colony,sector 5,0.26,4373.0,595.0,1,1,1,3.0,Relatively New,690.7582938388625,0,0,0,0,0,2,14
flat,pyramid urban homes 2,sector 86,0.6,8000.0,750.0,3,2,2,2.0,New Property,888.6255924170616,0,0,0,0,0,2,13
flat,pyramid urban homes 2,sector 86,0.5,8319.0,601.0,2,2,1,2.0,Relatively New,712.085308056872,0,0,0,0,0,2,35
flat,godrej nature plus,sector-33 sohna,1.35,8231.0,1640.0,3,2,3+,7.0,Under Construction,1444.9339207048458,0,0,1,0,0,2,49
flat,unitech south park,sector 70,1.13,7000.0,1614.0,3,3,2,1.0,Under Construction,1418.5022026431718,0,0,0,0,0,2,46
flat,raheja atharva,sector 109,1.6,5319.0,3008.0,4,1,0,0.0,New Property,3008.0,0,0,0,0,0,2,0
flat,greenopolis,sector 89,0.65,5195.0,1251.0,2,2,2,15.0,Under Construction,1482.227488151659,0,0,0,0,0,2,37
flat,breez global hill view,sector 48,0.32,5776.0,554.0,2,2,2,19.0,Relatively New,656.3981042654028,0,0,0,0,0,0,21
flat,satya the hermitage,sector 103,0.8,5517.0,1450.0,2,2,0,10.0,Relatively New,1450.0,0,0,0,0,0,2,0
flat,sahara grace,chakkarpur,5.5,14612.0,3764.0,4,5,3+,5.0,Moderately Old,3316.2995594713657,0,1,0,0,1,0,8
flat,imperia the esfera,sector 37c,0.95,5703.0,1666.0,2,2,0,17.0,Under Construction,1578.0,0,1,0,0,0,2,0
flat,alpha corp gurgaonone,sector 84,1.2,9448.0,1270.0,2,2,1,6.0,Relatively New,1118.942731277533,0,0,0,0,0,2,13
flat,smart world orchard,sector 61,1.55,13478.0,1150.0,2,2,1,3.0,Under Construction,1013.215859030837,1,0,0,0,0,2,43
flat,the ivy,sector 43,6.0,15765.0,3806.0,4,5,3,2.0,Old Property,3806.0,0,0,0,0,0,2,0
flat,hcbs sports ville,sector 48,0.3,4011.0,748.0,2,2,2,3.0,Relatively New,743.0,0,0,0,0,0,2,0
flat,whiteland blissville,sector 76,1.92,11500.0,1670.0,3,3,2,2.0,Under Construction,1672.0,0,0,0,0,0,2,0
flat,mrg skyline,sector 106,1.82,13392.0,1359.0,3,2,2,4.0,Relatively New,1359.0,0,0,0,0,0,2,0
flat,adani aangan arcade,sector 89 a,0.5,7763.0,644.0,2,2,1,4.0,Relatively New,672.0,0,0,0,0,0,1,69
flat,adani aangan galleria,sector 89 a,0.25,5000.0,500.0,1,1,1,6.0,New Property,430.0,0,0,0,0,0,2,74
flat,sare green parc 2,sector 92,1.07,5246.0,2040.0,4,3,3,10.0,Under Construction,2040.0,1,1,0,0,0,2,86
flat,shree vardhman flora,sector 90,0.8,5925.0,1350.0,2,3,2,0.0,Relatively New,1350.0,0,0,0,0,0,2,0
flat,spectrum centre,sector 82a,0.62,9538.0,650.0,1,1,0,6.0,Relatively New,650.0,0,0,0,0,0,2,0
flat,godrej nature plus,sector-33 sohna,1.25,9025.0,1385.0,2,2,3,17.0,Under Construction,1385.0,0,0,0,0,0,2,0
flat,smart world gems,sector 89,0.88,7978.0,1103.0,2,2,0,2.0,New Property,1103.0,0,0,0,0,0,2,0
flat,vatika india next,sector 82,0.8,6426.0,1245.0,2,2,3,9.0,Relatively New,1475.1184834123223,0,0,0,0,0,2,0
flat,godrej nature plus,sector-33 sohna,1.1,7971.0,1380.0,2,2,2,14.0,Under Construction,1635.0710900473935,0,0,0,0,0,2,0
flat,sare green parc,sector 92,0.85,6741.0,1261.0,3,2,2,14.0,Relatively New,1261.0,0,0,0,0,0,2,0
flat,residency grand,sector 52,5.0,7692.0,6500.0,5,7,3+,1.0,Moderately Old,6161.137440758294,0,1,1,0,0,2,77
flat,godrej oasis,sector 88a,1.45,8082.0,1794.0,3,3,3,12.0,Relatively New,2125.5924170616113,0,0,0,0,0,2,49
flat,smart world gems,sector 89,1.25,8784.0,1423.0,3,3,3,2.0,Under Construction,1253.7444933920706,0,0,1,0,0,2,12
flat,ss residency,dayanand colony,0.48,5333.0,900.0,3,2,2,2.0,Moderately Old,118.48341232227489,0,0,0,0,0,2,54
flat,ireo the corridors,sector 67a,2.0,11428.0,1750.0,3,3,3,12.0,New Property,1541.8502202643172,1,0,0,0,0,2,38
flat,imperia elvedor,sector 37c,0.55,8221.0,669.0,1,1,0,5.0,Relatively New,669.0,0,0,0,0,0,2,0
flat,hcbs sports ville,sector 48,0.32,5517.0,580.0,2,2,1,7.0,New Property,687.2037914691944,0,0,0,0,0,2,37
flat,ansal heights 86,sector 86,0.82,6029.0,1360.0,2,2,1,12.0,New Property,1300.0,0,0,0,0,0,2,49
flat,zara aavaas,sector 104,0.4,7029.0,569.0,2,2,1,14.0,Relatively New,501.3215859030837,0,0,0,0,0,2,38
flat,godrej nature plus,sector-33 sohna,1.15,11558.0,995.0,2,2,2,15.0,Under Construction,109.5260663507109,0,0,0,0,0,2,38
flat,antriksh heights,sector 84,0.94,7000.0,1343.0,3,2,3+,10.0,New Property,1189.4273127753304,1,0,0,0,0,0,89
flat,residency grand,sector 52,5.0,9615.0,5200.0,5,5,3+,2.0,Moderately Old,5200.0,0,0,0,0,0,2,0
flat,sare green parc,sector 92,0.75,4820.0,1556.0,3,2,2,16.0,Relatively New,1556.0,0,0,0,0,0,2,0
flat,ss the leaf,sector 85,1.3,7926.0,1640.0,2,2,2,17.0,New Property,1444.9339207048458,0,0,0,0,0,2,90
flat,ss almeria,sector 84,1.5,7500.0,2000.0,3,3,3,2.0,New Property,1.9790441176470588,0,1,0,0,0,2,108
flat,sare petioles,sector 92,1.25,6097.0,2050.0,3,3,3,18.0,Under Construction,2428.909952606635,0,1,0,0,0,2,44
flat,signature global park,sector 48,0.65,7907.0,822.0,2,1,2,3.0,New Property,973.9336492890995,0,0,0,0,0,2,87
flat,maxworth city residences,sector 10a,0.9,7083.0,1271.0,2,2,3,9.0,New Property,1057.2687224669603,0,0,0,0,1,2,52
flat,vatika xpressions,sector 88b,0.92,6815.0,1350.0,2,2,3,3.0,New Property,1350.0,0,0,0,0,0,2,26
flat,sare petioles,sector 92,1.3,6373.0,2040.0,4,4,0,7.0,Relatively New,2040.0,0,0,0,0,0,2,0
flat,dhoot time residency,sector 63,3.0,18271.0,1642.0,3,3,3+,14.0,Relatively New,1642.0,0,1,0,0,0,0,0
flat,signature global park,sector 48,0.68,8252.0,824.0,2,2,2,3.0,New Property,976.303317535545,0,0,0,0,0,2,113
flat,samaspurkunj,sector 59,0.55,5238.0,1050.0,2,2,0,5.0,Relatively New,1244.0758293838862,0,0,0,0,0,2,36
flat,m3m soulitude,sector 89,1.33,16985.0,783.0,3,3,3,4.0,Under Construction,1423.0,1,0,0,0,0,2,125
flat,m3m woodshire,sector 107,0.8,5856.0,1366.0,2,2,3+,14.0,New Property,1203.52422907489,0,0,0,0,0,2,67
flat,tulip petals,sector 89,1.55,10000.0,1550.0,3,2,3,6.0,Moderately Old,1365.6387665198238,0,0,0,1,0,0,111
flat,conscient habitat,sector 99a,0.35,6422.0,545.0,2,2,1,3.0,Relatively New,645.7345971563981,0,0,0,0,0,2,62
flat,unitech fresco,sector 50,1.85,11131.0,1662.0,3,3,3+,0.0,Moderately Old,1662.0,0,0,0,0,0,2,0
flat,sare crescent parc,sector 92,0.49,4909.0,998.0,2,2,2,2.0,Relatively New,1182.4644549763034,0,0,0,0,0,2,96
flat,essel tower,sector 18,1.85,11859.0,1560.0,3,2,3,1.0,Moderately Old,1510.0,1,1,0,0,0,2,102
flat,ats tourmaline,sector 109,2.3,8897.0,2585.0,3,4,3+,10.0,New Property,2277.533039647577,0,1,0,0,1,2,74
flat,ireo the corridors,sector 67a,1.5,11111.0,1350.0,2,2,2,10.0,Relatively New,1599.526066350711,0,0,0,1,0,0,38
flat,godrej nature plus,sector-33 sohna,1.25,9025.0,1385.0,2,2,3+,15.0,Under Construction,1640.9952606635072,0,0,0,0,0,2,44
flat,umang winter hills,sector 77,1.0,7500.0,1333.0,2,2,2,3.0,New Property,1587.6777251184835,0,0,0,0,0,2,74
flat,vatika seven elements,sector 89 a,1.6,8163.0,1960.0,3,3,3,5.0,New Property,1726.8722466960353,0,0,0,0,0,2,58
flat,siddhartha apartment,sector 95,1.1,4327.0,2542.0,4,3,3,9.0,Relatively New,3011.8483412322275,0,1,0,0,1,2,22
flat,dlf garden city floors,sector 92,1.7,8588.0,1980.0,3,4,2,1.0,Under Construction,1436.123348017621,0,0,0,0,0,2,0
flat,corona gracieux,sector 76,1.46,5500.0,2655.0,4,6,3+,8.0,New Property,2334.8017621145373,0,1,0,0,0,2,58
flat,signature global city 63a,sector 63a,1.65,15263.0,1081.0,2,2,2,1.0,Under Construction,952.4229074889868,0,0,0,0,0,2,0
flat,godrej oasis,sector 88a,2.65,16747.0,1582.0,3,3,3+,10.0,New Property,1582.0,0,0,0,0,0,2,110
flat,signature global grand iva,sector 103,0.3,8290.0,362.0,1,2,2,5.0,New Property,428.770518957346,0,0,0,0,0,2,37
flat,zara aavaas,sector 104,0.65,8519.0,763.0,3,2,2,7.0,New Property,904.0284360189573,0,0,0,0,0,2,65
flat,smart world orchard,sector 61,2.57,15766.0,1630.0,3,3,2,3.0,Under Construction,1630.0,1,0,0,0,0,2,0
flat,signature global city 92,sector 92,0.78,7722.0,1010.0,2,2,3,2.0,Under Construction,1.9790441176470588,0,0,0,0,1,2,24
flat,ramsons kshitij,sector 95,0.33,3911.0,844.0,2,2,1,14.0,New Property,675.7709251101321,0,0,0,0,1,0,79
flat,eldeco accolade,sector-33 sohna,1.2,8043.0,1492.0,2,2,2,0.0,Under Construction,1492.0,0,0,0,0,0,2,0
flat,om appartments,sector 5,0.4,4444.0,900.0,3,2,1,3.0,Relatively New,1066.350710900474,0,0,0,0,0,2,7
flat,the pearl apartmen,sector 14,0.43,5584.0,770.0,2,2,1,2.0,Relatively New,912.3222748815166,0,0,0,0,0,0,28
flat,bestech park view grand spa,sector 81,4.5,10714.0,4200.0,4,6,3+,17.0,Relatively New,3700.4405286343613,0,1,0,0,0,0,44
flat,signature global solera,sector 107,0.38,6333.0,600.0,2,2,2,3.0,Relatively New,1.9790441176470588,0,0,0,0,0,1,23
flat,avl 36 gurgaon,sector 36a,0.75,7500.0,1000.0,2,2,2,5.0,Relatively New,1.9790441176470588,0,0,0,0,0,2,26
flat,tata gurgaon gateway,sector 113,3.21,11825.0,2715.0,3,3,3,9.0,New Property,2220.2643171806167,0,0,0,0,0,2,49
flat,breez global hill view,sector 48,0.35,6315.0,554.0,2,2,2,14.0,New Property,656.546886255924,0,0,0,0,0,2,53
flat,umang monsoon breeze,sector 78,0.75,6053.0,1239.0,2,2,1,5.0,Moderately Old,1239.0,0,0,0,0,0,2,0
flat,sare green parc phase 3,sector 92,0.95,4856.0,1956.0,4,3,3,4.0,Moderately Old,1723.3480176211453,0,0,0,0,0,2,67
flat,lavanya apartments,sector 81,0.9,5056.0,1780.0,3,3,0,7.0,Relatively New,1780.0,0,0,0,0,0,2,0
flat,signature global orchard avenue,sector 93,0.85,14237.0,597.0,2,2,0,10.0,Relatively New,597.0,0,0,0,0,0,2,0
flat,whiteland blissville,sector 76,1.92,11794.0,1628.0,3,3,2,3.0,Under Construction,1628.0,0,0,0,0,0,2,0
flat,smart world gems,sector 89,1.2,8433.0,1423.0,3,3,2,2.0,New Property,1423.0,0,0,0,0,0,2,0
flat,signature global city 37d ph 2,sector 37d,1.1,8148.0,1350.0,3,3,1,2.0,Under Construction,1599.526066350711,0,0,1,0,0,2,30
flat,dlf royalton tower,sector 43,6.5,20687.0,3142.0,4,4,3+,9.0,Moderately Old,2640.5286343612333,0,1,0,0,0,2,7
flat,smart world orchard,sector 61,1.85,14800.0,1250.0,2,2,2,3.0,New Property,1481.0426540284361,0,0,0,0,0,2,44
flat,suncity vatsal valley,sector 61,1.38,12212.0,1130.0,2,2,2,4.0,Under Construction,1130.0,0,0,0,0,0,0,133
flat,unitech heritage city,mehrauli  road,4.26,13108.0,3250.0,4,4,0,9.0,Relatively New,3250.0,0,0,0,0,0,2,0
flat,shapoorji pallonji joyville gurugram,sector 102,1.42,10380.0,1368.0,2,2,3,14.0,Relatively New,1368.0,0,0,0,0,0,2,0
flat,krisumi waterfall residences,sector 36a,2.3,15551.0,1479.0,2,2,2,23.0,Relatively New,1479.0,0,0,0,0,0,2,0
flat,birla navya,sector 63a,3.7,15416.0,2400.0,3,3,3+,1.0,Under Construction,2843.6018957345973,0,0,0,0,0,2,72
flat,zara aavaas,sector 104,0.22,7302.0,301.0,1,2,2,2.0,New Property,356.96867417061605,0,0,0,0,0,2,60
flat,signature global the millennia,sector 37d,0.6,9230.0,650.0,2,2,3,7.0,New Property,1.9790441176470588,0,0,0,0,0,2,35
flat,kashish manor one,sector 111,1.65,7097.0,2325.0,3,4,3+,14.0,Under Construction,2048.458149779736,0,1,0,0,1,2,8
flat,zara aavaas,sector 104,0.2,6644.0,301.0,1,2,2,3.0,New Property,356.6350710900474,0,0,0,0,0,2,0
flat,apartment,sector 92,0.75,4687.0,1600.0,3,4,3,2.0,Moderately Old,1895.7345971563982,1,0,0,0,0,2,113
flat,vipul world floors,sector 48,4.3,13870.0,3100.0,4,5,3+,4.0,New Property,3672.9857819905214,1,1,1,0,0,2,88
flat,shree vardhman victoria,sector 70,1.9,9743.0,1950.0,3,3,3,10.0,New Property,1718.0616740088105,0,1,1,1,1,2,36
flat,essel tower,chakkarpur,2.2,12500.0,1760.0,3,4,3+,3.0,Moderately Old,2085.308056872038,0,1,0,0,0,1,0
flat,milan cghs 9,sector 39,2.0,8333.0,2400.0,3,3,3+,0.0,Old Property,2400.0,0,0,0,0,0,2,0
flat,shapoorji pallonji joyville gurugram,sector 102,0.95,10383.0,915.0,2,2,2,14.0,Relatively New,915.0,0,0,0,0,0,2,0
flat,shapoorji pallonji joyville gurugram,sector 102,0.95,10383.0,915.0,2,2,2,14.0,Relatively New,915.0,0,0,0,0,0,2,0
flat,ramsons kshitij,sector 95,0.4,5839.0,685.0,3,2,2,6.0,Relatively New,811.611374407583,0,0,0,0,0,2,0
flat,element one service,sector 49,1.0,11765.0,850.0,1,1,1,8.0,Moderately Old,850.0,0,0,0,0,0,2,0
flat,godrej icon,sector 88a,1.62,10018.0,1617.0,3,2,3+,10.0,Relatively New,1424.6696035242292,1,0,0,0,0,1,49
flat,dnha cghs,sector 1,0.85,3864.0,2200.0,3,3,0,5.0,Moderately Old,2200.0,0,0,0,0,0,2,0
flat,breeze global heights,sector 33,0.4,6421.0,623.0,2,2,2,4.0,Relatively New,623.0,0,0,0,0,0,2,0
flat,m3m skycity,sector 65,3.5,17039.0,2054.0,3,3,3,15.0,New Property,2433.649289099526,1,1,1,0,0,0,166
flat,signature global city 37d ph 2,sector 37d,1.36,8846.0,1537.0,3,3,3,1.0,Under Construction,1535.0,0,0,1,0,1,2,37
flat,pareena micasa,sector 58,1.3,8666.0,1500.0,3,3,3,12.0,Under Construction,1321.5859030837005,0,0,0,0,0,2,0
flat,smart world orchard,sector 61,2.41,14785.0,1630.0,3,3,3,2.0,New Property,1630.0,0,0,0,0,0,2,0
flat,shapoorji pallonji joyville,sector 102,1.1,12022.0,915.0,2,2,1,7.0,Relatively New,915.0,0,0,0,0,0,2,0
flat,central park flower valley,sector-33 sohna,2.5,13270.0,1884.0,3,3,2,1.0,Under Construction,2232.2274881516587,0,0,0,0,0,2,0
flat,dlf city,sector 28,2.02,8080.0,2500.0,4,3,1,2.0,New Property,2202.643171806167,0,0,0,0,0,2,0
flat,smart world orchard,sector 61,1.47,12782.0,1150.0,2,2,2,4.0,New Property,1362.5592417061612,1,0,1,0,0,2,53
flat,mvn athens,sector 48,0.24,7056.0,340.0,1,1,1,12.0,Relatively New,403.0085781990522,0,0,0,0,0,2,66
flat,silverglades hightown residences,sector 43,4.2,19767.0,2125.0,3,4,2,7.0,Under Construction,2125.0,0,0,0,0,0,2,42
flat,vatika sovereign park,sector 99,2.45,8812.0,2780.0,3,4,3,1.0,New Property,2449.3392070484583,0,1,0,0,0,0,165
flat,mapsko mount ville,sector 79,1.65,9091.0,1815.0,3,3,0,12.0,Relatively New,1815.0,0,0,0,0,0,2,0
flat,godrej air,sector 85,1.75,9589.0,1825.0,3,3,2,27.0,Relatively New,1825.0,0,0,0,0,0,2,0
flat,signature global city 63a,sector 63a,1.4,11336.0,1235.0,2,2,2,3.0,Under Construction,1463.2701421800948,0,0,0,0,1,2,0
flat,signature the roselia,sector 95a,0.45,7908.0,569.0,2,2,2,2.0,New Property,674.1706161137441,0,0,0,0,0,0,31
flat,sbr apartment,sector 1a imt manesar,0.68,4456.0,1526.0,3,3,3,2.0,Moderately Old,1526.0,0,0,0,0,0,2,0
flat,smart world gems,sector 89,1.0,9007.0,1110.0,2,2,3,3.0,New Property,1315.1658767772512,1,0,0,0,1,2,99
flat,ats triumph,sector 104,2.0,8733.0,2290.0,3,4,3+,4.0,Relatively New,2017.6211453744493,0,1,0,0,0,2,60
flat,silverglades the melia,sector 48,0.75,5555.0,1350.0,2,2,2,4.0,Moderately Old,1350.0,0,0,0,0,0,2,0
flat,vatika sovereign park,sector 99,3.25,9672.0,3360.0,4,4,3+,2.0,New Property,2960.3524229074887,0,1,0,0,0,2,123
flat,eldeco accolade,sector 48,1.1,7549.0,1457.0,2,2,3+,17.0,Relatively New,1283.7004405286343,1,0,0,0,1,0,7
flat,microtek greenburg,sector 86,1.45,9797.0,1480.0,3,2,3,8.0,Relatively New,1480.0,0,0,0,0,0,1,72
flat,vatika sovereign park,sector 99,3.2,9922.0,3225.0,4,4,0,5.0,Under Construction,3225.0,0,0,0,0,0,2,23
flat,signature global orchard avenue,sector 93,0.4,7359.0,544.0,2,2,2,11.0,New Property,644.048518957346,0,0,0,0,0,2,37
flat,smart world gems,sector 89,0.95,8600.0,1105.0,2,2,2,4.0,New Property,1306.8720379146919,1,1,0,0,0,2,38
flat,conscient elevate,sector 59,4.25,18518.0,2295.0,3,4,3,3.0,Under Construction,2022.0264317180618,0,0,0,0,0,2,0
flat,signature global solera 2,sector 107,0.37,6680.0,554.0,2,2,2,9.0,New Property,656.1642831753554,0,0,0,0,0,2,23
flat,spaze privvy the address,sector 93,1.25,6900.0,1812.0,3,4,2,12.0,Relatively New,1350.0,0,0,0,0,0,0,96
flat,surendra avenue 69,sector 69,0.75,6818.0,1100.0,2,2,2,4.0,Moderately Old,1100.0,0,0,0,0,0,2,0
flat,krishna apartment,new palam vihar phase 2,0.35,4117.0,850.0,2,2,1,2.0,Relatively New,850.0,0,0,0,0,0,0,21
flat,global hill view,sector-11 sohna,0.35,4861.0,720.0,2,2,2,10.0,New Property,658.0,0,0,0,0,0,2,118
flat,godrej,sector 79,2.0,8453.0,2366.0,3,4,3+,2.0,Relatively New,2803.317535545024,0,1,0,0,0,0,156
flat,dlf the primus,sector 82a,3.5,13430.0,2606.0,5,5,3+,14.0,Relatively New,3087.6777251184835,1,0,0,0,0,1,49
flat,dlf regency park,sector 28,1.91,16608.0,1150.0,2,2,2,11.0,New Property,1362.5592417061612,0,0,0,0,0,1,98
flat,ramprastha the edge towers,sector 37d,1.0,5649.0,1770.0,3,3,3+,13.0,Moderately Old,1559.4713656387664,0,0,0,0,0,2,38
flat,central park flower valley,sector-33 sohna,1.4,21538.0,650.0,3,3,3,2.0,Under Construction,572.6872246696036,0,0,0,0,0,2,54
flat,gls arawali homes,sector 48,0.35,7000.0,500.0,2,2,2,5.0,Relatively New,556.0,0,0,0,0,0,2,30
flat,godrej summit,sector 104,0.82,9854.0,832.0,2,2,3,12.0,Relatively New,91.59952606635072,1,0,0,0,0,2,120
flat,ashiana anmol,sector 48,0.88,11125.0,791.0,2,2,2,13.0,Relatively New,1.9790441176470588,0,0,0,0,0,1,127
flat,signature global park,sector 48,0.55,6690.0,822.0,2,2,3,3.0,Relatively New,973.9336492890995,0,0,0,0,0,2,0
flat,ansal api esencia,sector 67,1.2,7407.0,1620.0,3,3,2,1.0,Relatively New,213.27014218009478,0,0,0,0,0,2,0
flat,m3m skywalk,sector 74,1.78,12500.0,1424.0,2,2,3+,12.0,Relatively New,1687.2037914691944,0,0,0,0,0,2,0
flat,m3m heights,sector 65,1.9,13991.0,1358.0,2,2,2,40.0,Relatively New,1358.0,0,0,0,0,0,2,0
flat,mvn athens,sector 48,0.26,5397.0,482.0,2,2,1,5.0,Relatively New,570.7162618483412,0,0,0,0,0,2,95
flat,signature global city 81,sector 81,0.89,8279.0,1075.0,2,2,2,3.0,Under Construction,1273.696682464455,0,0,0,0,1,2,20
flat,smart world orchard,sector 61,1.6,13913.0,1150.0,2,2,2,3.0,New Property,1362.5592417061612,1,0,0,0,0,2,122
flat,ambience caitriona,sector 24,14.0,22222.222222222223,6300.0,4,5,3,3.0,Moderately Old,6300.0,0,0,0,0,0,2,0
flat,ansal heights 86,sector 86,0.9,5325.0,1690.0,3,3,2,10.0,New Property,1690.0,0,0,0,0,0,2,29
flat,ramprastha the edge towers,sector 37d,1.1,5528.0,1990.0,3,3,3,9.0,Relatively New,1990.0,0,0,0,0,0,2,0
flat,smart world gems,sector 89,0.95,8903.0,1067.0,2,2,2,1.0,Under Construction,1.9790441176470588,1,0,0,0,0,2,122
flat,green court,sector 90,0.47,6811.0,690.0,2,2,1,0.0,New Property,817.5355450236967,0,0,0,0,0,2,49
